Height_ft,Area_ft,buildingID,ORIG_FID,JOIN_FID,APN,SITUS_CITY,UNITS_NUMB,USE_INT,APN_INT,APN_String,PUC,FREQUENCY,GEOID,Shape_Length_1,Shape_Area_1,CountyName,cntyGEOID,STATEFP,COUNTYFP,TRACTCE,GEOID_1,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOIDS,Shape_Length_12,Shape_Area_12,tractGEOID,GEOID_12,Shape_Length_12_13,Shape_Area_12_13,bkgpGEOID,Shape_Length,Shape_Area,0_1,0_20,0_100,25_1,25_20,25_100,50_1,50_20,50_100,75_1,75_20,75_100,floodSum,SMC_PUC_DESC,useType,Source,Stru_ID,Cont_ID,nResUnits,FFE,FFE_stdev,CSVR,CSVR_stdev,nFloors,floorArea,TARGET_FID_y,randRepCost_mean,randRepCost_stdev,randValueStru_mean,randValueStru_stdev,randValueCont_mean,randValueCont_stdev,randCSVR_mean,randCSVR_stdev,randFFE_mean,randFFE_stdev,RCP26_AAL_mean,RCP26_AAL_stdev,RCP45_AAL_mean,RCP45_AAL_stdev,RCP85_AAL_mean,RCP85_AAL_stdev,RCP85_AAL_variance,RCP26_2020_EL_mean,RCP26_2020_EL_stdev,RCP26_2030_EL_mean,RCP26_2030_EL_stdev,RCP26_2040_EL_mean,RCP26_2040_EL_stdev,RCP26_2050_EL_mean,RCP26_2050_EL_stdev,RCP26_2060_EL_mean,RCP26_2060_EL_stdev,RCP45_2020_EL_mean,RCP45_2020_EL_stdev,RCP45_2030_EL_mean,RCP45_2030_EL_stdev,RCP45_2040_EL_mean,RCP45_2040_EL_stdev,RCP45_2050_EL_mean,RCP45_2050_EL_stdev,RCP45_2060_EL_mean,RCP45_2060_EL_stdev,RCP85_2020_EL_mean,RCP85_2020_EL_stdev,RCP85_2030_EL_mean,RCP85_2030_EL_stdev,RCP85_2040_EL_mean,RCP85_2040_EL_stdev,RCP85_2050_EL_mean,RCP85_2050_EL_stdev,RCP85_2060_EL_mean,RCP85_2060_EL_stdev,0_EL_mean,0_EL_stdev,25_EL_mean,25_EL_stdev,50_EL_mean,50_EL_stdev,75_EL_mean,75_EL_stdev,RCP26_AAL_Stru_mean,RCP26_AAL_Stru_stdev,RCP45_AAL_Stru_mean,RCP45_AAL_Stru_stdev,RCP85_AAL_Stru_mean,RCP85_AAL_Stru_stdev,RCP26_2020_EL_Stru_mean,RCP26_2020_EL_Stru_stdev,RCP26_2030_EL_Stru_mean,RCP26_2030_EL_Stru_stdev,RCP26_2040_EL_Stru_mean,RCP26_2040_EL_Stru_stdev,RCP26_2050_EL_Stru_mean,RCP26_2050_EL_Stru_stdev,RCP26_2060_EL_Stru_mean,RCP26_2060_EL_Stru_stdev,RCP45_2020_EL_Stru_mean,RCP45_2020_EL_Stru_stdev,RCP45_2030_EL_Stru_mean,RCP45_2030_EL_Stru_stdev,RCP45_2040_EL_Stru_mean,RCP45_2040_EL_Stru_stdev,RCP45_2050_EL_Stru_mean,RCP45_2050_EL_Stru_stdev,RCP45_2060_EL_Stru_mean,RCP45_2060_EL_Stru_stdev,RCP85_2020_EL_Stru_mean,RCP85_2020_EL_Stru_stdev,RCP85_2030_EL_Stru_mean,RCP85_2030_EL_Stru_stdev,RCP85_2040_EL_Stru_mean,RCP85_2040_EL_Stru_stdev,RCP85_2050_EL_Stru_mean,RCP85_2050_EL_Stru_stdev,RCP85_2060_EL_Stru_mean,RCP85_2060_EL_Stru_stdev,0_EL_Stru_mean,0_EL_Stru_stdev,25_EL_Stru_mean,25_EL_Stru_stdev,50_EL_Stru_mean,50_EL_Stru_stdev,75_EL_Stru_mean,75_EL_Stru_stdev,RCP26_AAL_Cont_mean,RCP26_AAL_Cont_stdev,RCP45_AAL_Cont_mean,RCP45_AAL_Cont_stdev,RCP85_AAL_Cont_mean,RCP85_AAL_Cont_stdev,RCP26_2020_EL_Cont_mean,RCP26_2020_EL_Cont_stdev,RCP26_2030_EL_Cont_mean,RCP26_2030_EL_Cont_stdev,RCP26_2040_EL_Cont_mean,RCP26_2040_EL_Cont_stdev,RCP26_2050_EL_Cont_mean,RCP26_2050_EL_Cont_stdev,RCP26_2060_EL_Cont_mean,RCP26_2060_EL_Cont_stdev,RCP45_2020_EL_Cont_mean,RCP45_2020_EL_Cont_stdev,RCP45_2030_EL_Cont_mean,RCP45_2030_EL_Cont_stdev,RCP45_2040_EL_Cont_mean,RCP45_2040_EL_Cont_stdev,RCP45_2050_EL_Cont_mean,RCP45_2050_EL_Cont_stdev,RCP45_2060_EL_Cont_mean,RCP45_2060_EL_Cont_stdev,RCP85_2020_EL_Cont_mean,RCP85_2020_EL_Cont_stdev,RCP85_2030_EL_Cont_mean,RCP85_2030_EL_Cont_stdev,RCP85_2040_EL_Cont_mean,RCP85_2040_EL_Cont_stdev,RCP85_2050_EL_Cont_mean,RCP85_2050_EL_Cont_stdev,RCP85_2060_EL_Cont_mean,RCP85_2060_EL_Cont_stdev,0_EL_Cont_mean,0_EL_Cont_stdev,25_EL_Cont_mean,25_EL_Cont_stdev,50_EL_Cont_mean,50_EL_Cont_stdev,75_EL_Cont_mean,75_EL_Cont_stdev,0_1_dmgStru_mean,0_20_dmgStru_mean,0_100_dmgStru_mean,25_1_dmgStru_mean,25_20_dmgStru_mean,25_100_dmgStru_mean,50_1_dmgStru_mean,50_20_dmgStru_mean,50_100_dmgStru_mean,75_1_dmgStru_mean,75_20_dmgStru_mean,75_100_dmgStru_mean
47.27690506,1880.480591,1708,1708,114040,95393080,REDWOOD CITY, ,1,95393080,95393080,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,610303,6081610303,Census Tract 6103.03,G5020,S,3457169,1538235,37.5432863,-122.2419461,6081610303,0.110377586,0.000509284,6081610303,60816103031,0.029971265,4.05E-05,60816103031,173.4601235,1880.480556,0,0,0,0,3.444882035,3.937008142,3.166010618,4.330708742,4.724409819,4.01902914,5.134514809,4.970472813,33.72703612,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,3760.961182,1708,95.26,4.67,476504.94,23350.11,178856.51,42793.78,0.5,0.12,1.11,0.77,6306.2,1998.75,6693.31,2102.03,7403.73,2284.67,5219717.009,3956.05,1319.09,4459.54,1470.81,5809.86,1869.84,7887.94,2458.7,10178.86,3072.86,3830.01,1277.06,4407.98,1452.96,5788.23,1863.29,8592.96,2664.19,12138.09,3579.38,3931.66,1310.95,4313.67,1428.11,5849.17,1883.12,9953.91,3054.34,15064.69,4237.85,0,0,8131.66,2711.38,17563.44,5199.49,22869.62,5339.75,4586.06,1424.57,4867.57,1497.62,5384.18,1626.55,2877,941.95,3243.15,1049.88,4225.13,1333.49,5736.33,1751.2,7402.29,2185.62,2785.34,911.94,3205.66,1037.12,4209.4,1328.83,6249.03,1897.13,8827.04,2543.15,2859.26,936.14,3137.07,1019.54,4253.71,1342.98,7238.73,2174,10955.19,3003.98,0,0,5913.67,1936.18,12772.43,3694.98,16630.43,3739.97,1720.14,673.72,1825.74,710.64,2019.55,776.84,1079.05,437.73,1216.39,489.68,1584.74,627.23,2151.61,833.24,2776.57,1052.59,1044.67,423.79,1202.33,483.82,1578.84,624.99,2343.93,904.47,3311.06,1236.13,1072.39,435.03,1176.6,474.92,1595.46,631.62,2715.19,1040.49,4109.49,1488.87,0,0,2217.98,899.76,4791.01,1793.13,6239.19,2029.25,0,0,0,0,2.34,2.83,2.06,3.22,3.62,2.91,4.03,3.86
44.61942291,1844.274536,1709,1709,113807,95393300,REDWOOD CITY, ,1,95393300,95393300,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,610303,6081610303,Census Tract 6103.03,G5020,S,3457169,1538235,37.5432863,-122.2419461,6081610303,0.110377586,0.000509284,6081610303,60816103031,0.029971265,4.05E-05,60816103031,172.054576,1844.274498,0,0,0,0,3.80577445,4.297900677,3.510498762,4.691601276,5.085301876,4.068241596,5.216535568,5.019685268,35.69553947,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,3688.549072,1709,95.32,4.75,467599.48,23288.35,176998.89,41648.69,0.5,0.12,1.08,0.75,7144.43,1933.32,7562.59,2033.13,8314.7,2209.34,4881183.236,4531.74,1275.61,5099.02,1422.49,6614.87,1808.84,8908.05,2378.48,11379.83,2971.79,4387.36,1234.97,5039.57,1405.24,6590.48,1802.49,9694.76,2577.36,13463.72,3460.6,4503.8,1267.74,4935.4,1381.13,6660.86,1821.7,11203.25,2954.85,16414.78,4093.19,0,0,9314.99,2622.01,19732.14,5034.24,23100.94,5120.78,5182.61,1361.43,5485.94,1431.18,6031.53,1554.18,3287.35,900.19,3698.85,1003.37,4798.46,1274.51,6461.95,1673.63,8254.99,2088.37,3182.61,871.51,3655.73,991.17,4780.76,1270.05,7032.63,1813.11,9766.66,2429.51,3267.07,894.64,3580.16,974.36,4831.82,1283.58,8126.9,2077.7,11907.38,2868.02,0,0,6757.13,1850.33,14313.82,3532.58,16757.54,3556.26,1961.83,693.23,2076.65,730.87,2283.17,797.87,1244.4,450.64,1400.17,504.2,1816.41,646,2446.11,857.32,3124.84,1080.69,1204.75,436.28,1383.84,498.17,1809.71,643.69,2662.13,930.6,3697.06,1266.61,1236.73,447.86,1355.24,488.98,1829.04,650.55,3076.35,1070.26,4507.41,1517.27,0,0,2557.86,926.29,5418.31,1848.28,6343.4,2002.68,0,0,0,0,2.73,3.22,2.43,3.61,4.01,2.99,4.14,3.94
44.65223312,1992.209473,1710,1710,114302,95391060,REDWOOD CITY, ,1,95391060,95391060,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,610303,6081610303,Census Tract 6103.03,G5020,S,3457169,1538235,37.5432863,-122.2419461,6081610303,0.110377586,0.000509284,6081610303,60816103031,0.029971265,4.05E-05,60816103031,179.1528197,1992.209428,0,0,0,0,3.313648462,3.789370298,3.051181197,4.199475288,4.593176126,4.133858442,5.24934411,5.085302114,33.41535604,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,3984.418945,1710,95.62,4.64,506742.38,24584.51,192757.63,46739.51,0.51,0.12,1.13,0.75,6337.23,2076.23,6740.19,2183.5,7491.71,2373.35,5632790.223,3944.96,1370.56,4452.11,1528.08,5815.49,1942.3,7943.26,2553.77,10331.12,3191.89,3819.28,1326.89,4400.91,1509.52,5793.72,1935.49,8658.66,2767.11,12395.72,3718.44,3920.64,1362.1,4304.78,1483.75,5853.88,1956.08,10047.22,3172.25,15601.3,4404.55,0,0,8108.86,2817.18,17721.1,5397.7,25051.22,5575.36,4594.27,1476.71,4886.36,1552.4,5431.09,1686.01,2860.1,976.63,3227.75,1088.48,4216.09,1382.35,5758.49,1815.17,7489.36,2265.33,2768.97,945.52,3190.62,1075.24,4200.31,1377.52,6277.09,1966.38,8985.86,2635.85,2842.46,970.61,3120.95,1057.04,4243.92,1392.18,7283.67,2253.28,11309.17,3113.58,0,0,5878.93,2007.46,12846.42,3828.75,18156.74,3880.38,1742.96,699.12,1853.83,737.78,2060.63,807.57,1084.86,453.72,1224.36,507.58,1599.4,650.27,2184.77,864.92,2841.76,1094.94,1050.3,439.26,1210.28,501.51,1593.41,647.95,2381.56,938.94,3409.86,1288.32,1078.18,450.92,1183.84,492.28,1609.96,654.79,2763.56,1080.55,4292.13,1559.62,0,0,2229.94,932.61,4874.69,1860.35,6894.49,2188.83,0,0,0,0,2.18,2.66,1.92,3.07,3.46,3,4.12,3.96
50.98425293,2211.101563,1711,1711,114208,95430100,REDWOOD CITY, ,1,95430100,95430100,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,610303,6081610303,Census Tract 6103.03,G5020,S,3457169,1538235,37.5432863,-122.2419461,6081610303,0.110377586,0.000509284,6081610303,60816103034,0.085084591,0.00023651,60816103034,189.5268497,2211.101487,0,0,0,0,4.396325588,4.921260039,4.090114037,5.304024855,5.708661715,4.921260039,6.102362474,5.916448275,41.36045702,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,4422.203125,1711,95.5,4.71,561713.18,27683.24,208160.63,51589.39,0.49,0.12,1.1,0.75,10270.07,2376.99,10869.93,2500.44,11959.49,2718.86,7392199.7,6544.29,1566.22,7352.19,1747.02,9506.58,2222.82,12781.57,2925.6,16335.6,3659.47,6335.79,1516.32,7265.89,1725.85,9471.82,2215.01,13901.74,3170.68,19344.74,4265.21,6503.94,1556.57,7120.06,1696.08,9571.91,2238.59,16053.65,3636.19,23680.77,5055.32,0,0,13451.79,3219.37,28033.96,6199.36,34163.74,6394.86,7496.07,1679.96,7933.88,1766.34,8729.11,1918.79,4776.72,1109.78,5366.39,1237.23,6938.84,1572.25,9329.16,2065.85,11923.1,2579.42,4624.53,1074.42,5303.39,1222.2,6913.46,1566.75,10146.74,2238.26,14119.33,3002.22,4747.26,1102.93,5196.96,1201.37,6986.52,1583.44,11717.37,2565.39,17283.89,3547.78,0,0,9818.53,2281.14,20461.45,4364.77,24933.84,4422.2,2774,906.56,2936.05,956.56,3230.39,1046.31,1767.58,587.65,1985.8,657.75,2567.75,843.5,3452.41,1122.01,4412.5,1418.9,1711.26,568.93,1962.49,649.9,2558.36,840.47,3755,1218.18,5225.41,1667.45,1756.68,584.03,1923.1,637.81,2585.39,849.39,4336.28,1401.95,6396.88,2010.51,0,0,3633.25,1207.92,7572.51,2419.85,9229.9,2742.15,0,0,0,0,3.3,3.82,2.99,4.21,4.61,3.82,5.01,4.82
54.62598419,2722.354004,1712,1712,112530,113370670,REDWOOD CITY,185,97,113370670,113370670,97,41,6081,2.199483272,0.195379287,San Mateo,6081,6,81,610303,6081610303,Census Tract 6103.03,G5020,S,3457169,1538235,37.5432863,-122.2419461,6081610303,0.110377586,0.000509284,6081610303,60816103031,0.029971265,4.05E-05,60816103031,218.8544528,2722.353965,0,0,0,0,3.313648462,3.762029886,3.073053519,4.177603086,4.593176047,4.516623259,5.621172746,5.435258389,34.49256539,Residential Condo,RESIDENTIAL,USACE - San Francisquito Creek,666,666,5,1.06,0.83,0.5,0.12,2,5444.708008,1712,188.76,12.41,1366916.33,89844.1,515093.43,125117.63,0.5,0.12,1.08,0.77,17491.41,5802.55,18635.74,6105.36,20812.35,6643.53,44136490.86,10854.96,3822.52,12247.41,4263.37,15992.8,5423.6,21932.22,7141.85,28731.48,8943.56,10509.12,3700.73,12106.39,4211.69,15933,5404.56,23909.05,7740.1,34679.94,10435.44,10788.02,3798.94,11843.13,4139.18,16094.97,5461.92,27769.98,8877.64,44294.63,12408.29,0,0,22312.35,7857.18,48638.31,15116.89,75441.08,16053.24,12700.58,4126.05,13531.54,4339.32,15112.12,4717.03,7881.65,2723.82,8892.73,3036.78,11612.34,3859.68,15925.17,5074.8,20862.48,6343.51,7630.54,2637.04,8790.34,2999.91,11568.92,3846.16,17360.6,5498.65,25182.05,7390.75,7833.05,2707.02,8599.18,2948.72,11686.52,3887.05,20164.15,6303.63,32164.24,8757.67,0,0,16200.72,5598.81,35317.26,10721.29,54784.94,11116.9,4790.83,1956.66,5104.2,2066.77,5700.23,2267.62,2973.31,1266.47,3354.68,1417.19,4380.46,1816.72,6007.05,2422.25,7869,3078.08,2878.58,1226.12,3316.05,1400.26,4364.08,1810.22,6548.45,2630.03,9497.89,3633.43,2954.97,1258.66,3243.95,1374.33,4408.45,1829.19,7605.84,3028.75,12130.39,4434.94,0,0,6111.63,2603.22,13321.04,5205.52,20656.14,6490.62,0,0,0,0,2.23,2.68,1.99,3.09,3.51,3.43,4.54,4.35
41.50262451,1722.940186,1713,1713,114309,95393090,REDWOOD CITY, ,1,95393090,95393090,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,610303,6081610303,Census Tract 6103.03,G5020,S,3457169,1538235,37.5432863,-122.2419461,6081610303,0.110377586,0.000509284,6081610303,60816103031,0.029971265,4.05E-05,60816103031,176.2885645,1722.94024,0,0,0,0,3.379265308,3.871391177,3.116798043,4.281496286,4.658792734,3.625328302,4.740813971,4.576771975,32.2506578,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,3445.880371,1713,95.21,4.55,436357.62,20838.16,166163.56,39667.88,0.51,0.12,1.03,0.76,5831.66,1836.37,6180.07,1931.2,6805.38,2098.61,4404163.932,3665.75,1211.49,4134.25,1351.04,5390.55,1718.1,7294.13,2259.32,9349.65,2823.02,3548.96,1172.89,4086.56,1334.65,5370.43,1712.07,7946.39,2448.28,11084.79,3287.43,3643.15,1204.02,3998.37,1311.74,5428.11,1730.32,9197.89,2806.94,13551.14,3888.37,0,0,7534.95,2490.22,16354.63,4783.26,19161.09,4862.85,4222.32,1296.91,4474.59,1363.4,4927.36,1480.67,2654.1,857.39,2993.32,955.7,3902.94,1214.04,5281.22,1594.39,6769.54,1989.73,2569.54,830.08,2958.79,944.09,3888.37,1209.8,5753.49,1727.31,8025.89,2314.96,2637.73,852.1,2894.93,928.06,3930.13,1222.68,6659.64,1979.44,9811.71,2733.3,0,0,5455.5,1762.37,11841.51,3365.86,13874,3391.95,1609.34,634.31,1705.47,668.75,1878.02,729.93,1011.65,412.13,1140.94,461.2,1487.62,591.15,2012.91,784.67,2580.11,988.97,979.42,399,1127.77,455.69,1482.06,589.03,2192.9,851.81,3058.9,1158.89,1005.41,409.59,1103.44,447.25,1497.98,595.32,2538.25,979.75,3739.43,1387.15,0,0,2079.45,847.14,4513.12,1694.56,5287.08,1821.46,0,0,0,0,2.35,2.85,2.09,3.26,3.63,2.6,3.71,3.55
46.16141891,2207.906494,1714,1714,114411,95393290,REDWOOD CITY, ,1,95393290,95393290,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,610303,6081610303,Census Tract 6103.03,G5020,S,3457169,1538235,37.5432863,-122.2419461,6081610303,0.110377586,0.000509284,6081610303,60816103031,0.029971265,4.05E-05,60816103031,189.3820126,2207.906572,0,0,0,0,3.280840039,3.756561995,3.001968622,4.166666746,4.560367823,4.035433292,5.183727264,5.003281116,32.9888469,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,4415.812988,1714,95.63,4.63,561644.38,27200.23,210123.95,52277.36,0.5,0.12,1.08,0.75,7042.14,2308.83,7486.55,2428.33,8313.45,2639.85,6968808.023,4393.22,1523.31,4955.93,1698.59,6467.6,2159.61,8821.14,2840.38,11454.52,3551.1,4253.25,1474.77,4898.83,1677.98,6443.43,2152.04,9613.67,3077.84,13727.27,4137.7,4366.13,1513.91,4792.62,1649.25,6510.45,2174.93,11150.53,3528.84,17234.26,4902.86,0,0,9030.27,3131.15,19650.52,6007.16,27423.19,6212.35,5123.63,1640.36,5446.99,1724.43,6048.65,1872.8,3196.32,1084.81,3605.73,1209.07,4705.6,1535.56,6418.01,2016.35,8334.07,2516.32,3094.48,1050.25,3564.19,1194.37,4688.02,1530.19,6994.65,2184.34,9987.74,2927.78,3176.61,1078.12,3486.91,1174.14,4736.78,1546.48,8112.85,2503.05,12539.52,3458,0,0,6570.03,2229.83,14297.39,4253.59,19953.74,4305.99,1918.5,783.2,2039.56,826.63,2264.8,905.01,1196.91,507.8,1350.2,568.22,1762,728.32,2403.12,969.23,3120.45,1227.48,1158.77,491.62,1334.64,561.43,1755.42,725.71,2619.02,1052.28,3739.53,1444.61,1189.53,504.67,1305.71,551.04,1773.68,733.38,3037.68,1211.18,4694.73,1749.3,0,0,2460.24,1043.78,5353.12,2086.8,7469.44,2453.08,0,0,0,0,2.2,2.68,1.92,3.09,3.48,2.96,4.1,3.92
56.56167984,4589.174316,1715,1715,112530,113370670,REDWOOD CITY,185,97,113370670,113370670,97,41,6081,2.199483272,0.195379287,San Mateo,6081,6,81,610303,6081610303,Census Tract 6103.03,G5020,S,3457169,1538235,37.5432863,-122.2419461,6081610303,0.110377586,0.000509284,6081610303,60816103031,0.029971265,4.05E-05,60816103031,293.6643984,4589.174278,0,0,0,0,3.190617025,3.641732395,2.944553971,4.06003958,4.461942434,4.191273272,5.306758881,5.109908342,32.9068259,Residential Condo,RESIDENTIAL,USACE - San Francisquito Creek,666,666,5,1.06,0.83,0.5,0.12,2,9178.348633,1715,187.94,12.69,2294264.1,154970.06,858714.57,208239.52,0.5,0.12,1.09,0.75,27622.08,9406.82,29420.79,9895.14,32816.23,10760.97,115798475.3,17115.84,6203.34,19326.22,6917.57,25276.31,8796.57,34661.3,11574.35,45333.14,14479.61,16570.53,6005.7,19104.47,6833.66,25181.42,8765.72,37795.41,12542.65,54633.19,16880.96,17010.3,6165.08,18683.33,6716.47,25439.78,8858.87,43903.88,14382.53,69465.55,20032.44,0,0,35181.58,12750.95,77295.79,24485.17,116027.92,25643.44,20119.58,6790.23,21429.45,7140.45,23901.97,7759.98,12467.83,4484.3,14077.76,4999.25,18411.38,6353.1,25246.32,8350.63,33017.87,10433.78,12070.6,4341.43,13916.22,4938.54,18342.27,6330.85,27528.94,9047.75,39790.12,12151.79,12390.95,4456.65,13609.53,4854.38,18530.47,6398.19,31977.72,10371.33,50589.4,14385.8,0,0,25627.61,9217.47,56296.99,17639.48,84480.53,18157.26,7502.5,3062.39,7991.34,3233.08,8914.26,3542.73,4648.01,1985.21,5248.46,2221.11,6864.92,2846.18,9414.98,3789.74,12315.28,4806.04,4499.92,1921.96,5188.25,2194.56,6839.15,2836,10266.47,4114.4,14843.07,5663.6,4619.35,1972.97,5073.81,2154.06,6909.31,2865.85,11926.17,4736.41,18876.16,6884.21,0,0,9553.97,4080.6,20998.8,8148.33,31547.38,9882.93,0,0,0,0,2.1,2.55,1.86,2.97,3.37,3.1,4.22,4.02
45.17716599,1879.997559,1716,1716,114548,95391050,REDWOOD CITY, ,1,95391050,95391050,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,610303,6081610303,Census Tract 6103.03,G5020,S,3457169,1538235,37.5432863,-122.2419461,6081610303,0.110377586,0.000509284,6081610303,60816103031,0.029971265,4.05E-05,60816103031,173.6743587,1879.997579,0,0,0,0,3.18241477,3.674540997,2.919947624,4.068241596,4.461942673,4.199475288,5.314960957,5.150918961,32.97244287,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,3759.995117,1716,95.31,4.55,476630.43,22747.13,178317.08,43427.1,0.5,0.12,1.09,0.73,5721.43,1891.47,6094.52,1989.73,6799.64,2164,4682896,3545.03,1247.15,4002.66,1390.78,5234.54,1768.65,7179.34,2327.41,9393.33,2911.97,3432.08,1207.41,3956.73,1373.91,5214.89,1762.45,7828.43,2522.15,11324.02,3395.22,3523.17,1239.46,3869.57,1350.33,5268.32,1781.17,9093.98,2892.21,14410.22,4029.81,0,0,7286.8,2563.51,16002.06,4923.94,24149.74,5160.13,4167.29,1352.57,4438.99,1422.19,4952.46,1545.26,2582.21,893.67,2915.52,996.2,3812.72,1265.7,5229.09,1663.12,6841.4,2077.18,2499.94,865.2,2882.06,984.1,3798.41,1261.28,5701.83,1801.85,8247.35,2418.43,2566.29,888.16,2818.59,967.36,3837.33,1274.69,6623.51,2065.21,10494.49,2860.81,0,0,5307.74,1836.94,11654.64,3511.25,17584.31,3592.73,1554.14,632.04,1655.54,667.46,1847.19,731.85,962.82,409.18,1087.14,457.91,1421.81,587.11,1950.25,782.47,2551.93,993.39,932.14,396.14,1074.66,452.44,1416.48,585.01,2126.61,849.62,3076.67,1171.63,956.88,406.66,1050.98,444.05,1430.99,591.16,2470.46,978.35,3915.74,1426.75,0,0,1979.06,841.07,4347.42,1684,6565.44,2063.33,0,0,0,0,2.09,2.58,1.83,2.98,3.37,3.11,4.22,4.06
56.9553833,5437.58252,1717,1717,112530,113370670,REDWOOD CITY,185,97,113370670,113370670,97,41,6081,2.199483272,0.195379287,San Mateo,6081,6,81,610303,6081610303,Census Tract 6103.03,G5020,S,3457169,1538235,37.5432863,-122.2419461,6081610303,0.110377586,0.000509284,6081610303,60816103031,0.029971265,4.05E-05,60816103031,333.3401788,5437.5823,0,0,0,0,3.425197029,3.86482954,3.188976526,4.297900534,4.704724646,3.595800781,4.685039711,4.514435911,32.27690468,Residential Condo,RESIDENTIAL,USACE - San Francisquito Creek,666,666,5,1.06,0.83,0.5,0.12,2,10875.16504,1717,188.96,12.32,2733166.06,178167.59,1021174.01,253545.24,0.5,0.12,1.13,0.75,35435.39,11348.65,37543.76,11936.02,41307.24,12972.8,168293539.8,22263.86,7481.04,25118.04,8344.32,32774,10616.09,44335.84,13966.66,56763.52,17457.59,21554.53,7242.69,24828.73,8243.2,32651.43,10578.8,48305.95,15136.29,67223.35,20334.31,22126.57,7434.91,24289.51,8101.09,33003.87,10691.59,55913.5,17356.58,81917.56,24059.7,0,0,45763.33,15377.26,99685.91,29607.17,113903.07,30112.02,25785.34,8051.08,27319.64,8464.86,30058.4,9194.74,16200.4,5318.59,18277.35,5929.45,23848.58,7535.31,32262.2,9900.65,41306.03,12360.65,15684.25,5149.14,18066.85,5857.44,23759.39,7508.93,35151.25,10727.01,48917.89,14385.22,16100.5,5285.79,17674.43,5757.59,24015.84,7588.94,40687.29,12294.86,59611.61,16993.69,0,0,33299.89,10932.36,72541.18,20924.97,82891.62,21130.52,9650.06,3853.87,10224.13,4063.17,11248.83,4434.23,6063.47,2501.96,6840.68,2800.57,8925.42,3591.77,12073.64,4769.01,15457.49,6010.08,5870.28,2422.25,6761.89,2767.16,8892.04,3578.9,13154.7,5177.7,18305.45,7041.31,6026.08,2486.53,6615.08,2715.58,8988.02,3617.2,15226.21,5956.18,22305.96,8420.56,0,0,12463.45,5142.78,27144.73,10319.7,31011.45,10984.36,0,0,0,0,2.3,2.73,2.06,3.17,3.57,2.47,3.55,3.38
